LSLANR;LSLORT;LSTENR;TEBEZ1;TEBEZ2;LSLGBE;TEPDIM;TEINPR;WERT;TEWKSF
F5;;3FD1007673080;Twist/F AUDI C8     V07522;"358.01;358.01;649.01;6 V25";23;3;0;0;
F5;;3FD1007673081;Twist/F AUDI C8     V07495;"649.01;649.01;649.01;6 V25";23;3;0;0;
F5;KM_076;3FD1007673090;Verdrillte Zusch.   V10398;"114.01;114.01;983.01;9 V25";9;3;0;0;
F5;KM_076;3FD1007673091;Verdrillte Zusch.   V10417;"114.01;114.01;983.01;9 V25";9;3;0;0;
F5;KM_076;3FD1007673092;Verdrillte Zusch.   V10566;"114.01;114.01;768.01;7 V25";15;3;0;0;
F5;KM_076;3FD1007673094;Verdrillte Zusch.   V10279;"112.01;112.01;189.01;1 V25";10;3;0;0;
F5;KM_076;3FD1007673095;Verdrillte Zusch.   V07291;"649.01;649.01;982.01;9 V25";16;3;13,01;0,2082;
F5;KM_076;3FD1007673096;Verdrillte Zusch.   V10484;"112.01;112.01;189.01;1 V25";11;3;0;0;
F5;KM_076;3FD1007673097;Verdrillte Zusch.   V07495;"649.01;649.01;982.01;9 V25";16;3;19,16;0,3066;
F5;KM_076;3FD1007673098;Verdrillte Zusch.   V05379;"112.01;112.01;189.01;1 V25";16;3;12,24;0,1958;
F5;KM_076;3FD1007673099;Verdrillte Zusch.   V15377;"936.01;936.01;983.01;9 V25";18;3;27,77;0,4999;
F5;KM_076;3FD1007673101;Verdrillte Zusch.   V07554;"112.01;112.01;982.01;9 V25";15;3;21,76;0,3264;
F5;KM_076;3FD1007673103;Verdrillte Zusch.   V07511;"649.01;649.01;649.01;6 V25";21;3;17,87;0,3753;
F5;KM_076;3FD1007673105;Verdrillte Zusch.   V07657;"649.01;649.01;649.01;6 V25";21;3;21,8;0,4578;
F5;;3FD1007673107;Verdrillte Zusch.   V05264;"649.01,649.01,649.01;6 V25";22;3;0;0;
F5;KM_076;3FD1007673108;Verdrillte Zusch.   V10547;"358.01;358.01;112.01;1 V25";15;3;0;0;
F5;KM_076;3FD1007673110;Verdrillte Zusch.   V05269;"649.01;649.01;649.01;6 V25";21;3;8,1;0,1701;
F5;;3FD1007673114;Verdrillte Zusch.   V07065;105982.01,105982.01    V25;17;3;7,99;0,1358;
F5;;3FD1007673117;Verdrillte Zusch.   V07067;105982.01,105982.01    V25;15;3;8;0,12;
F5;;3FD1007673130;Verdrillte Zusch.   V10543;"358.01;358.01;112.01;1 V15";22;3;0;0;
F5;KM_076;3FD1007673131;Verdrillte Zusch.   V10584;"112.01;112.01;983.01;9 V25";13;3;25,85;0,3361;
F5;KM_076;3FD1007673133;Verdrillte Zusch.   V05261;"844.01;844.01;114.01;1 V25";15;3;9,84;0,1476;
F5;;3FD1007673186;Verdrillte Zusch.   V10278;103189.01,105114.01    V25;5;3;14,56;0,0728;
F5;;3FD1007673188;Verdrillte Zusch.   V10356;105983.01,105112.01    V25;15;3;17,76;0,2664;
F5;KM_076;3FD1007673189;Verdrillte Zusch.   V05252;"358.01;358.01;112.01;1 V25";21;3;9,14;0,1919;
F5;;3FD1007673216;Verdrillte Zusch.   V10400;105983.01,105112.01    V25;11;3;19,3;0,2123;
F5;;3FD1007673217;Verdrillte Zusch.   V10566;105983.01,105112.01    V25;10;3;25,35;0,2535;
F5;;3FD1007673314;Verdrillte Zusch.   V03182;105111.01,105111.01    V25;13;3;8,05;0,1047;
F5;;3FD1007673316;Verdrillte Zusch.   V03181;105111.01,105111.01    V25;15;3;8,03;0,1205;
F5;;3FD1007673318;Verdrillte Zusch.   V10397;105983.01,105112.01    V25;15;3;19,16;0,2874;
F5;KM076;3FD1007673920;Verdrillte Zusch.   V10167;983.01,983.01,189.01,1 V25;12;3;11,21;0,1345;
F5;KM076;3FD1007673921;Verdrillte Zusch.   V10175;983.01,983.01,189.01,1 V25;18;3;11,52;0,2074;
F5;KM076;3FD1007676003;Verdrillte Zusch.   V07089;"649.01;649.01;975.01;9 V25";67;3;11,21;0,7511;
F5;KM076;3FD1007676004;Verdrillte Zusch.   V07094;"649.01;649.01;975.01;9 V15";60;3;11,91;0,7146;
F5;36S3-3;3FD1007676011;Verdrillte Zusch.   V07148;649.01,649.01,114.01,1 V25;26;3;15,97;0,4152;
F5;36S2-2;3FD1007676012;Verdrillte Zusch.   V07089;649.01,649.01,975.01,9 V25;25;3;11,21;0,2803;
F5;KM076;3FD1007676020;Twist/F AUDI C8     V07161;649.01x2,975.01x2      V25;33;3;16,97;0,56;
F5;KM076;3FD1007676027;Twist/F AUDI C8     V03074;647.01x2,843.01x2      V25;32;3;4,28;0,137;
F5;KM076;3FD1007676029;Verdrillte Zusch.   V25188;"115.01;115.01;845.01;8 V25";21;3;19,23;0,4038;
F5;KM076;3FD1007676030;Verdrillte Zusch.   V15120;"2x845.01; 2x761.01     V25";26;3;10,63;0,2764;
F5;KM076;3FD1007676031;Verdrillte Zusch.   V15189;2x845.01, 2x767.01     V25;25;3;14,17;0,3543;
F5;KM076;3FD1007676032;Verdrillte Zusch.   V07161;649.01,649.01,975.01,9 V25;25;3;8,55;0,2138;
F5;KM076;3FD1007676033;Verdrillte Zusch.   V07094;649.01,649.01,975.01,9 V15;27;3;6,62;0,1787;
F5;KM076;3FD1007676034;Verdrillte Zusch.   V25119;"115.01;115.01;845.01;8 V25";23;3;13,66;0,3142;
F5;KM076;3FD1007678002;Verdrillte Zusch.   V07142;"975.01;975.01;649.01;6 V25";9;3;7,83;0,0705;
F5;KM076;3FD1007678003;Verdrillte Zusch.   V07081;"975.01;975.01;649.01;6 V25";8;3;6,03;0,0482;
F5;KM076;3FD1007678004;Verdrillte Zusch.   V07089;"975.01;975.01;649.01;6 V15";8;3;6,47;0,0518;
F5;KM076;3FD1007678011;Verdrillte Zusch.   V07149;"114.01;114.01;649.01;6 V25";14;3;7,96;0,1114;
F5;KM076;3FD1007678012;Verdrillte Zusch.   V07081;"975.01;975.01;649.01;6 V25";14;3;6,03;0,0844;
F5;KM076;3FD1007678013;Verdrillte Zusch.   V07089;"975.01;975.01;649.01;6 V15";9;3;6,47;0,0582;
F5;KM076;3FD1007678020;Verdrillte Zusch.   V03082;647.01,647.01,843.01,8 V25;17;3;4,4;0,0748;
F5;KM076;3FD1007678021;Verdrillte Zusch.   V25096;"115.01;115.01;845.01;8 V25";15;3;11,81;0,1772;
F5;KM076;3FD1007678022;Verdrillte Zusch.   V15202;"767.01;767.01;845.01;8 V25";11;3;14,54;0,1599;
F5;KM076;3FD1007678023;Verdrillte Zusch.   V15097;"767.01;767.01;845.01;8 V25";8;3;9,47;0,0758;
F5;KM_076;3FD1007678031;Verdrillte Zusch.   V07142;"975.01;975.01;649.01;6 V25";18;3;7,94;0,1429;
F5;32S2-3;3FD1007970000;Twist/F AUDI C8     V03350;647.01x2,111.03x2      V20;22;3;9,85;0,2167;
F5;30S6-4;3FD1007970006;Twist/I AUDI C8     V03085;647.01x2,15.00x2       V20;21;3;2,72;0,0571;
F5;33S5-2;3FD1007970007;Twist/I AUDI C8     V03195;15.00x2,111.03x2       V20;70;3;5,86;0,4102;
F5;KM079;3FD1007973001;Verdrillte Zusch.   V03307;"647.01;647.01;111.03;1 V20";28;3;9,06;0,2537;
F5;KM079;3FD1007973004;Verdrillte Zusch.   V03077;"647.01;647.01;15.00;15 V20";28;3;2,69;0,0753;
F5;KM079;3FD1007973005;Verdrillte Zusch.   V03173;"15.00;15.00;111.03;111 V20";26;3;5,59;0,1453;
F5;KM087;3FD1008770001;Twist/F AUDI C8     V03207;"396.01;396.01;111.04;1 V20";31;3;21,95;0,6805;
F5;KM087;3FD1008770002;Twist/F AUDI C8     V03206;105111.04,107396.01    V20;20;3;16,78;0,3356;
F5;KM087;3FD1008770003;Twist/F AUDI C8     V03207;"396.01;396.01;111.04;1 V20";26;3;21,95;0,5707;
F5;KM087;3FD1008770004;Twist/F AUDI C8     V03206;105111.04,107396.01    V20;19;3;16,62;0,3158;
F5;KM087;3FD1008770009;Twist/F AUDI C8     V03196;"111.04;111.04;396.01;3 V25";17;3;16,52;0,2808;
F5;KM087;3FD1008770011;Twist/F AUDI C8     V03197;"111.04;111.04;396.01;3 V25";31;3;21,52;0,6671;
F5;KM087;3FD1008773017;Verdrillte Zusch.   V03190;"111.04;111.04;396.01;3 V25";49;3;16,28;0,7977;
F5;KM087;3FD1008773018;Verdrillte Zusch.   V03198;"111.04;111.04;396.01;3 V25";44;3;16,54;0,7278;
F5;KM087;3FD1008773020;Verdrillte Zusch.   V03207;"111.04;111.04;396.01;3 V20";47;3;16,71;0,7854;
F5;KM087;3FD1008773021;Verdrillte Zusch.   V03207;"111.04;111.04;396.01;3 V20";47;3;16,71;0,7854;
F5;KM087;3FD1008773025;Verdrillte Zusch.   V03147;"111.04;111.04;156.01;1 V25";37;3;13,93;0,5154;
F5;B42-2;3FD1010070001;Twist/F AUDI C8     V01198;834.01x2,15.00x2       V11;121;3;10,84;1,3116;
F5;KM100;3FD1010073002;Verdrillte Zusch.   V01202;"834.01;834.01;15.00;15 V11";11;3;10,92;0,1201;
F5;KM124;3FD1012470018;Twist/I AUDI C8     V03080;15.00, 108156.01       V20;25;3;3,13;0,0783;
F5;KM124;3FD1012470019;Twist/I AUDI C8     V03190;15.00,907647.01       V20;42;3;4,7;0,1974;
F5;KM124;3FD1012470020;Twist/I AUDI C8     V03197;15.00,907647.01      V20;43;3;4,82;0,2073;
F5;KM124;3FD1012473019;Verdrillte Zusch.   V03197;647.01,647.01,15.00,15 V20;9;3;4,82;0,0434;
F5;KM124;3FD1012473020;Verdrillte Zusch.   V03079;156.01,156.01,15.00,15 V20;9;3;3,11;0,028;
F5;KM124;3FD1012473022;Verdrillte Zusch.   V03179;647.01,647.01,15.00,15 V20;11;3;4,51;0,0496;
F5;KM128;3FD1012870002;Twist/F AUDI C8     V03397;"647.01x2;158.01x2      V20";14;3;9,81;0,1373;
F5;KM128;3FD1012870003;Twist/F AUDI C8     V03317;"647.01x2;158.01x2      V20";12;3;8,42;0,101;
F5;35S2-2;3FD1012870004;Twist/F AUDI C8     V03180;647.01x2,647.01x2      V20;43;3;5,64;0,2425;
F5;KM_128;3FD1012873002;Verdrillte Zusch.   V03396;"647.01;647.01;158.01;1 V20";20;3;9,78;0,1956;
F5;KM_128;3FD1012873003;Verdrillte Zusch.   V03316;"647.01;647.01;158.01;1 V20";22;3;8,36;0,1839;
F5;KM129;3FD1012970000;Twist/I AUDI C8     V03304;15.00,907647.01        V20;9;3;6,73;0,0606;
F5;KM129;3FD1012970001;Twist/I AUDI C8     V03224;15.00,907647.01        V20;7;3;5,31;0,0372;
F5;KM129;3FD1012970002;Twist/I AUDI C8     V03296;647.01x2,15.00x2       V20;12;3;6,61;0,0793;
F5;KM129;3FD1012970003;Twist/I AUDI C8     V03228;647.01x2,15.00x2       V20;12;3;5,36;0,0643;
F5;KM_129;3FD1012970004;Twist/I AUDI C8     V03312;15.00,907647.01        V20;19;3;0;0;
F5;KM_129;3FD1012970005;Twist/I AUDI C8     V03246;15.00,907647.01        V20;19;3;0;0;
F5;KM_129;3FD1012973012;Twist/I AUDI C8     V03216;15.00,15.00,647.01,647 V20;20;3;5,17;0,1034;
F5;KM_129;3FD1012973013;Twist/I AUDI C8     V03299;15.00,15.00,647.01,647 V20;20;3;6,64;0,1328;
F5;KM138;3FD1013870002;Twist/F AUDI C8     V01213;"15.00;15.00;834.01;834 V11";20;3;11,28;0,2256;
F5;B46-3;3FD1013870005;Twist/F AUDI C8     V01238;15.00,15.00,834.01,834 V11;85;3;12,3;1,0455;
F5;;3FD1013870006;Twist/F AUDI C8     V01217;834.01x2,15.00x2       V11;30;3;11,48;0,3444;
F5;KM138;3FD1013873004;Verdrillte Zusch.   V01228;"15.00;15.00;834.01;834 V11";16;3;11,94;0,191;
F5;;3FD1013873005;Verdrillte Zusch.   V01212;15.00,15.00,834.01,834 V11;36;3;11,29;0,4064;
F5;;3FD1013873009;Verdrillte Zusch.   V01232;15.00,15.00,834.01,834 V11;17;3;12,04;0,2047;
F5;KM150;3FD1015070002;Twist/F AUDI C8     V01099;834.01x2,15.00x2       V11;34;3;7,04;0,2394;
F5;KM_150;3FD1015070003;Twist/F AUDI C8     V01121;834.01x2,15.00x2       V11;23;3;7,83;0,1801;
F5;KM150;3FD1015073001;Verdrillte Zusch.   V01120;"834.01;834.01;15.00;15 V11";19;3;7,75;0,1473;
F5;;3FD1015073003;Verdrillte Zusch.   V01094;834.01,834.01,15.00,15 V11;47;3;6,82;0,3205;
F5;31S6-3;3FD1018170001;Twist/F AUDI C8     V03375;156.03,156.03,111.04,1 V20;28;3;28,42;0,7958;
F5;32S2-1;3FD1018170002;Twist/F AUDI C8     V03541;111.04,111.04,156.03,1 V20;51;3;35,4;1,8054;
F5;KM181;3FD1018173001;Verdrillte Zusch.   V03558;"156.03;156.03;111.04;1 V20";24;3;22,46;0,539;
F5;KM181;3FD1018173002;Verdrillte Zusch.   V03374;"111.04;111.04;156.03;1 V20";8;3;19,21;0,1537;
F5;37S4-3;3FD1018370005;Twist/F AUDI C8     V10283;"766.02;766.02;112.03;1 V25";49;3;53,95;2,6436;
F5;KM183;3FD1018370006;Twist/F AUDI C8     V10264;"766.02;766.02;112.03;1 V25";14;3;16,49;0,2309;
F5;36S5-3;3FD1018370008;Twist/F AUDI C8     V03194;974.02x2,15.00x2       V20;57;3;7,17;0,4087;
F5;35S4-1;3FD1018370010;Twist/F AUDI C8     V03380;111.03x2,15.00x2       V20;41;3;9,32;0,3821;
F5;KM183;3FD1018373009;Verdrillte Zusch.   V03179;"974.02;974.02;15.00;15 V20";15;3;7,01;0,1052;
F5;KM183;3FD1018373010;Verdrillte Zusch.   V03417;"111.03;111.03;15.00;15 V20";15;3;9,91;0,1487;
F5;KM183;3FD1018373011;Verdrillte Zusch.   V10266;"766.02;766.02;112.03;1 V25";13;3;16,56;0,2153;
F5;KM184;3FD1018470001;Twist/F AUDI C8     V05691;114.01x2,844.02x2      V25;9;3;19,21;0,1729;
F5;KM184;3FD1018470006;Twist/F AUDI C8     V25047;"115.01;115.01;115.01;1 V40";20;3;7,93;0,1586;
F5;30S5-3;3FD1018470007;Twist/F AUDI C8     V25462;115.01,115.01,190.01,1 V25;28;3;125,5;3,514;
F5;KM184;3FD1018470008;Twist/F AUDI C8     V25054;"115.01;115.01;115.01;1 V25";28;3;8,75;0,245;
F5;KM184;3FD1018470009;Twist/F AUDI C8     V10036;"114.01;114.01;114.01;1 V15";14;3;6,07;0,085;
F5;KM184;3FD1018470012;Twist/F AUDI C8     V01079;15.00x2,834.01x2       V11;48;3;6,15;0,2952;
F5;;3FD1018470014;Twist/F AUDI C8     V01236;15.00,15.00,834.01,834 V11;19;3;12,22;0,2322;
F5;37S6-3;3FD1018470017;Twist/F AUDI C8     V25160;115.01,115.01,190.01,1 V40;87;3;16,76;1,4581;
F5;;3FD1018473002;Verdrillte Zusch.   V10036;"114.01;114.01;114.01;1 V15";17;3;6,07;0,1032;
F5;;3FD1018473005;Verdrillte Zusch.   V25045;"115.01;115.01;115.01;1 V40";11;3;7,93;0,0872;
F5;;3FD1018473006;Verdrillte Zusch.   V25054;"115.01;115.01;115.01;1 V25";18;3;8,82;0,1588;
F5;;3FD1018473007;Verdrillte Zusch.   V05692;"114.01;114.01;844.02;8 V25";12;3;19,27;0,2312;
F5;KM184;3FD1018473010;Verdrillte Zusch.   V25462;"115.01;115.01;190.01;1 V25";21;3;41,47;0,8709;
F5;;3FD1018473014;Verdrillte Zusch.   V25161;"115.01;115.01;190.01;1 V40";10;3;16,84;0,1684;
F5;KM184;3FD1018473015;Verdrillte Zusch.   V01081;"15.00;15.00;834.01;834 V11";27;3;6,26;0,169;
F5;;3FD1018473017;Verdrillte Zusch.   V01251;15.00,15.00,834.01,834 V11;16;3;12,78;0,2045;
F5;30S5-1;3FD1019370003;Twist/F AUDI C8     V25597;118.02,118.02,327.02,3 V40;12;3;57,31;0,6877;
F5;KM_193;3FD1019373003;Verdrillte Zusch.   V25588;"118.02;118.02;327.02;3 V40";21;3;0;0;
F5;31S4-3;3FD1019670003;Twist/F AUDI C8     V03379;111.04x2,156.03x2      V20;28;3;28,58;0,8002;
F5;33S1-1;3FD1019670011;Twist/F AUDI C8     V03504;974.02x2,647.01x2      V20;4;3;13,88;0,0555;
F5;36S1-1;3FD1019670012;Twist/F AUDI C8     V03489;156.03x2,974.04x2      V20;22;3;20,74;0,4563;
F5;34S2-3;3FD1019670013;Twist/F AUDI C8     V03319;15.00x2,111.03x2       V20;20;3;8,17;0,1634;
F5;32S6-4;3FD1019670015;Twist/F AUDI C8     V03125;15.00x2,647.01x2       V20;11;3;3,55;0,0391;
F5;32S5-3;3FD1019670019;Twist/F AUDI C8     V03300;15.00x2,111.03x2       V20;7;3;7,86;0,055;
F5;KM196;3FD1019673001;Verdrillte Zusch.   V03321;"111.03;111.03;15.00;15 V20";8;3;8,2;0,0656;
F5;KM196;3FD1019673006;Verdrillte Zusch.   V03126;"15.00;15.00;647.01;647 V20";8;3;3,58;0,0286;
F5;KM196;3FD1019673009;Verdrillte Zusch.   V03301;"111.03;111.03;15.00;15 V20";23;3;7,86;0,1808;
F5;KM196;3FD1019673010;Verdrillte Zusch.   V03385;"111.04;111.04;156.03;1 V20";24;3;19,4;0,4656;
F5;;3FD1019673017;Verdrillte Zusch.   V03519;"974.02;974.02;647.01;6 V20";19;3;0;0;
F5;;3FD1019673018;Verdrillte Zusch.   V03507;"974.04;974.04;156.03;1 V20";19;3;0;0;
F5;33S4-2;3FD1021276000;Twist/F AUDI C8     V03205;647.01x2,648.01x2      V20;35;3;10,32;0,3612;
F5;KM212;3FD1021276003;Twist/F AUDI C8     V03206;357.01x2,648.01x2      V20;12;3;10,84;0,1301;
F5;KM2120;3FD1021278001;Verdrillte Zusch.   V03205;"647.01;647.01;648.01;6 V15";9;3;10,29;0,0926;
F5;32S3-2;3FD1021770000;Twist/I AUDI C8     V40066;966.05x2,966.05x2      V40;49;3;66,6;3,2634;
F5;KM217;3FD1021773001;Verdrillte Zusch.   V40071;"966.05;966.05;966.05;9 V40";20;3;68,16;1,3632;
F5;33S6-3;3FD1022070003;Twist/F AUDI C8     V03285;15.00x2,647.04x2       V20;61;3;12,84;0,7832;
F5;32S3-3;3FD1022070004;Twist/F AUDI C8     V03340;773.01x2,111.03x2      V20;25;3;9,81;0,2453;
F5;31S1-3;3FD1022070005;Twist/F AUDI C8     V03348;773.01x2,111.03x2      V25;10;3;9,83;0,0983;
F5;KM220;3FD1022073002;Verdrillte Zusch.   V03279;"15.00;15.00;647.04;647 V20";10;3;12,89;0,1289;
F5;33S3-3;3FD1024470013;Twist/F AUDI C8     V03297;647.01,647.01,981.01,9 V20;12;3;9,54;0,1145;
F5;33S5-1;3FD1024470014;Twist/F AUDI C8     V03503;"647.01;647.01;981.01;9 V20";62;3;13,15;0,8153;
F5;KM244;3FD1024473001;Verdrillte Zusch.   V03300;"647.01;647.01;981.01;9 V20";13;3;9,64;0,1253;
F5;KM244;3FD1024473002;Verdrillte Zusch.   V03504;"647.01;647.01;981.01;9 V20";15;3;13,26;0,1989;
F5;35S1-3;3FD1024670002;Twist/F AUDI C8     V05287;773.01,773.01,112.03,1 V40;11;3;19,84;0,2182;
F5;;3FD1024670004;Twist/F AUDI C8     V05269;"773.01;773.01;112.03;1 V40";7;3;18,54;0,1298;
F5;32S6-3;3FD1024670005;Twist/F AUDI C8     V03342;111.03,111.03,773.01,7 V20;16;3;18,36;0,2938;
F5;34S5-1;3FD1024670011;Twist/F AUDI C8     V05450;773.01x2,649.02x2      V40;27;3;15,68;0,4234;
F5;31S4-1;3FD1024670012;Twist/F AUDI C8     V05571;773.01x2,649.02x2      V40;12;3;18,15;0,2178;
F5;30S1-1;3FD1024670014;Twist/F AUDI C8     V03737;773.01x3,111.03        V25;17;3;16,66;0,2832;
F5;32S6-1;3FD1024670017;Twist/F AUDI C8     V03519;773.01x2,111.03x2      V25;5;3;12,84;0,0642;
F5;KM246;3FD1024673002;Verdrillte Zusch.   V05455;"773.01;773.01;649.02;6 V40";5;3;15,77;0,0789;
F5;KM246;3FD1024673003;Verdrillte Zusch.   V05576;"773.01;773.01;649.02;6 V40";50;3;18,22;0,911;
F5;KM246;3FD1024673004;Verdrillte Zusch.   V05292;"773.01;773.01;112.03;1 V40";25;3;9,89;0,2473;
F5;KM246;3FD1024673009;Verdrillte Zusch.   V03345;"111.03;111.03;773.01;7 V20";15;3;9,87;0,1481;
F5;KM246;3FD1024673010;Verdrillte Zusch.   V05273;"773.01;773.01;112.03;1 V40";17;3;9,4;0,1598;
F5;KM246;3FD1024673011;Verdrillte Zusch.   V03350;"773.01;773.01;111.03;1 V20";18;3;9,95;0,1791;
F5;KM246;3FD1024673012;Verdrillte Zusch.   V03348;"773.01;773.01;111.03;1 V25";21;3;9,84;0,2066;
F5;;3FD1024673013;Verdrillte Zusch.   V03533;"773.01;773.01;111.03;1 V25";8;3;13,1;0,1048;
F5;;3FD1024673014;Verdrillte Zusch.   V03742;"773.01;773.01;111.03;1 V25";8;3;16,78;0,1342;
F5;KM287;3FD1028770000;Twist/I AUDI C8     V03409;15.00x2,648.01x2       V20;36;3;12,63;0,4547;
F5;KM287;3FD1028770002;Twist/I AUDI C8     V03402;"15.00;15.00;648.01;648 V20";21;3;22,22;0,4666;
F5;KM295;3FD1029570000;Twist/F AUDI C8     V03229;648.01x2,357.05x2      V20;7;3;17,15;0,1201;
F5;30S6-2;3FD1029570004;Twist/F AUDI C8     V03047;111.03,111.03,647.01,6 V20;40;3;5,75;0,23;
F5;KM295;3FD1029570012;Twist/F AUDI C8     V03205;"111.05;111.05;648.01;6 V20";27;3;15,81;0,4269;
F5;KM295;3FD1029570014;Twist/F AUDI C8     V03207;648.01x2,516.01x2      V20;17;3;24,6;0,4182;
F5;31S2-1;3FD1029570015;Twist/F AUDI C8     V03584;111.03,111.03,647.01,6 V20;34;3;14;0,476;
F5;KM295;3FD1029570016;Twist/F AUDI C8     V03148;111.03x2,648.01x2      V20;20;3;10,41;0,2082;
F5;KM295;3FD1029573001;Verdrillte Zusch.   V03228;"648.01;648.01;357.05;3 V20";46;3;16,8;0,7728;
F5;KM295;3FD1029573003;Verdrillte Zusch.   V03587;"111.03;111.03;647.01;6 V20";12;3;14,02;0,1682;
F5;KM295;3FD1029573004;Verdrillte Zusch.   V03047;"111.03;111.03;647.01;6 V20";12;3;4,45;0,0534;
F5;KM_295;3FD1029573005;Verdrillte Zusch.   V03205;"111.05;111.05;648.01;6 V20";23;3;0;0;
F5;KM295;3FD1029573011;Verdrillte Zusch.   V03200;648.01,648.01,516.01,5 V20;17;3;24,48;0,4162;
F5;;3FD1029573018;Verdrillte Zusch.   V03147;"111.03;111.03;648.01;6 V20";12;3;10,38;0,1246;
F5;KM327;3FD1032770005;Twist/F AUDI C8     V03403;15.00x2,974.01x2       V20;10;3;9,82;0,0982;
F5;KM_327;3FD1032773004;Verdrillte Zusch.   V03398;"15.00;15.00;974.01;974 V20";21;3;0;0;
F5;KM329;3FD1032970000;Twist/F AUDI C8     V03639;974.02x2,647.01x2      V25;7;3;16,08;0,1126;
F5;KM329;3FD1032973002;Verdrillte Zusch.   V03644;"974.02;974.02;647.01;6 V25";22;3;16,1;0,3542;
F5;35S6-4;3FD1033076000;Twist/F AUDI C8     V03167;469.01x2,647.02x2      V25;43;3;9,13;0,3926;
F5;KM330;3FD1033078004;Verdrillte Zusch.   V03211;"469.01;469.01;647.02;6 V25";29;3;9,89;0,2868;
F5;B46-2;3FD1034076002;Twist/F AUDI C8     V01088;"15.00;15.00;834.01;834 V11";156;3;6,52;1,0171;
F5;KM340;3FD1034078002;Verdrillte Zusch.   V01061;15.00,15.00,834.01,834 V11;1;3;5,44;0,0054;
F5;35S2-4;3FD1041270000;Twist/F AUDI C8     V03162;156.01x2,974.08x2      V20;17;3;8,74;0,1486;
F5;34S1-3;3FD1041270001;Twist/F AUDI C8     V03321;"156.03;156.03;981.03;9 V20";16;3;24,76;0,3962;
F5;33S2-3;3FD1041270002;Twist/F AUDI C8     V03332;"156.01;156.01;981.01;9 V20";28;3;18,71;0,5239;
F5;33S5-3;3FD1041270004;Twist/F AUDI C8     V03326;"156.01;156.01;981.01;9 V20";14;3;18,43;0,258;
F5;34S3-3;3FD1041270005;Twist/F/CAO         V03316;"156.03;156.03;981.03;9 V20";31;3;24,56;0,7614;
F5;37S5-3;3FD1041270012;Twist/F AUDI C8     V03163;156.01x2,974.08x2      V20;10;3;8,69;0,0869;
F5;32S3-1;3FD1041270013;Twist/F AUDI C8     V03550;156.01x2,974.08x2      V20;7;3;15,55;0,1089;
F5;30S4-1;3FD1041270014;Twist/F AUDI C8     V03637;156.01x2,974.08x2      V20;7;3;17,15;0,1201;
F5;KM412;3FD1041273003;Verdrillte Zusch.   V03328;"156.01;156.01;981.01;9 V20";8;3;10,43;0,0834;
F5;KM412;3FD1041273004;Verdrillte Zusch.   V03329;"156.01;156.01;981.01;9 V20";6;3;10,47;0,0628;
F5;KM412;3FD1041273007;Verdrillte Zusch.   V03320;"156.03;156.03;981.03;9 V20";25;3;16,82;0,4205;
F5;KM412;3FD1041273008;Verdrillte Zusch.   V03319;"156.03;156.03;981.03;9 V20";8;3;16,81;0,1345;
F5;KM412;3FD1041273012;Verdrillte Zusch.   V03161;"156.01;156.01;974.08;9 V20";5;3;8,66;0,0433;
F5;KM412;3FD1041273013;Verdrillte Zusch.   V03167;156.01,156.01,974.08,9 V20;14;3;9,86;0,138;
F5;KM412;3FD1041273015;Verdrillte Zusch.   V03646;"156.01;156.01;974.08;9 V20";20;3;17,27;0,3454;
F5;KM412;3FD1041273016;Verdrillte Zusch.   V03556;"156.01;156.01;974.08;9 V20";23;3;15,67;0,3604;
F5;30S3-3;3FD1041970007;Twist/F AUDI C8     V03357;111.03x2,15.00x2       V20;9;3;8,83;0,0795;
F5;30S4-3;3FD1041970008;Twist/F AUDI C8     V03353;"111.03x2;15.00x2       V20";2;3;8,75;0,0175;
F5;30S2-3;3FD1041970009;Twist/F AUDI C8     V03369;"111.03x2;15.00x2       V20";23;3;8,93;0,2054;
F5;KM419;3FD1041973002;Verdrillte Zusch.   V03386;"111.03;111.03;15.00;15 V20";8;3;9,24;0,0739;
F5;KM419;3FD1041973014;Verdrillte Zusch.   V03351;"15.00;15.00;111.03;111 V20";13;3;8,73;0,1135;
F5;;3FD1041973015;Verdrillte Zusch.   V03346;"111.03;111.03;15.00;15 V20";13;3;8,55;0,1112;
F5;KM685;3FD1068551001;Verdrillte Zusch.   V01034;107823.01,107834.01    V11;30;3;7,67;0,2301;
F5;30S5-2;3FD1068551003;Verdrillte Zusch.   V01039;107823.01,107834.01    V11;15;3;7,99;0,1199;
F5;KM771;3FD1077170001;Twist/F AUDI C8     V03539;"111.05;111.05;647.01;6 V30";29;3;43,61;1,2647;
F5;35S5-2;3FD1077170002;Twist/F AUDI C8     V03172;15.00,15.00,647.01,647 V20;20;3;8,63;0,1726;
F5;35S6-2;3FD1077170003;Twist/F AUDI C8     V03172;15.00,15.00,647.01,647 V20;42;3;8,63;0,3625;
F5;33S3-1;3FD1077170004;Twist/F AUDI C8     V05492;326.02x2,649.01x2      V20;25;3;35,24;0,881;
F5;KM771;3FD1077173004;Verdrillte Zusch.   V05486;"117.02;117.02;649.01;6 V20";20;3;17,69;0,3538;
F5;KM771;3FD1077173005;Verdrillte Zusch.   V03161;"15.00;15.00;647.01;647 V20";27;3;4,16;0,1123;
F5;KM771;3FD1077173006;Verdrillte Zusch.   V03161;"15.00;15.00;647.01;647 V20";24;3;4,16;0,0998;
